,Date,Latitude,Longitude,Forecast
5369,2019-01-01,23.37858,70.45556,86.33453368999868
5378,2018-01-01,23.37858,70.53519,55.69576645000034
5379,2019-01-01,23.37858,70.53519,55.69576645000044
5388,2018-01-01,23.37858,70.61481,9.45942020400009
5389,2019-01-01,23.37858,70.61481,9.459420204000129
5398,2018-01-01,23.37858,70.69444,2.269691467000014
5399,2019-01-01,23.37858,70.69444,2.269691467000032
5408,2018-01-01,23.37858,70.77406,25.326253889998245
5409,2019-01-01,23.37858,70.77406,25.326253889997737
5418,2018-01-01,23.37858,70.85369,21.110755919999935
5419,2019-01-01,23.37858,70.85369,21.1107559199999
5428,2018-01-01,23.37858,70.93331,0.08841898999999787
5429,2019-01-01,23.37858,70.93331,0.08841898999999738
5438,2018-01-01,23.37858,71.57031,21.221609120000146
5439,2019-01-01,23.37858,71.57031,21.221609120000142
5448,2018-01-01,23.37858,71.64994,275.5908202999982
5449,2019-01-01,23.37858,71.64994,275.59082029999826
5458,2018-01-01,23.37858,71.72956,270.2583008000022
5459,2019-01-01,23.37858,71.72956,270.25830080000264
5468,2018-01-01,23.37858,71.80919,481.6451416000014
5469,2019-01-01,23.37858,71.80919,481.6451416000024
5478,2018-01-01,23.37858,71.88882,460.8876952999998
5479,2019-01-01,23.37858,71.88882,460.88769529999996
5488,2018-01-01,23.37858,71.96844,206.96755980000106
5489,2019-01-01,23.37858,71.96844,206.96755980000154
5498,2018-01-01,23.37858,72.04807,187.73963930000576
5499,2019-01-01,23.37858,72.04807,187.73963930000443
5508,2018-01-01,23.37858,72.12769,206.825714099999
5509,2019-01-01,23.37858,72.12769,206.82571409999963
5518,2018-01-01,23.37858,72.20732,213.7894440000057
5519,2019-01-01,23.37858,72.20732,213.78944400000807
5528,2018-01-01,23.37858,72.28694,229.11892700000232
5529,2019-01-01,23.37858,72.28694,229.11892700000226
5538,2018-01-01,23.37858,72.36657,192.08934019999955
5539,2019-01-01,23.37858,72.36657,192.08934019999927
5548,2018-01-01,23.37858,72.44619,271.16705320000045
5549,2019-01-01,23.37858,72.44619,271.16705320000045
5558,2018-01-01,23.37858,72.52582,251.0599060000003
5559,2019-01-01,23.37858,72.52582,251.05990600000027
5568,2018-01-01,23.37858,72.60544,172.69090270000012
5569,2019-01-01,23.37858,72.60544,172.69090270000027
5578,2018-01-01,23.37858,72.68507,139.71228030000356
5579,2019-01-01,23.37858,72.68507,139.71228030000356
5588,2018-01-01,23.37858,72.76469,180.41603089999998
5589,2019-01-01,23.37858,72.76469,180.4160309
5598,2018-01-01,23.37858,72.84432,258.02154539999896
5599,2019-01-01,23.37858,72.84432,258.02154539999844
5608,2018-01-01,23.37858,72.92394,330.0042418999971
5609,2019-01-01,23.37858,72.92394,330.00424189999825
5618,2018-01-01,23.37858,73.00357,284.87350460000096
5619,2019-01-01,23.37858,73.00357,284.87350460000175
5628,2018-01-01,23.37858,73.08319,313.1268004999991
5629,2019-01-01,23.37858,73.08319,313.1268004999985
5638,2018-01-01,23.37858,73.16282,144.42663569999965
5639,2019-01-01,23.37858,73.16282,144.4266356999997
5648,2018-01-01,23.37858,73.24244,161.42103579999701
5649,2019-01-01,23.37858,73.24244,161.42103579999426
5658,2018-01-01,23.37858,73.32207,146.27508539999744
5659,2019-01-01,23.37858,73.32207,146.27508539999502
5668,2018-01-01,23.37858,73.40169,115.88684080000256
5669,2019-01-01,23.37858,73.40169,115.88684080000236
5678,2018-01-01,23.37858,73.48132,142.04098510000014
5679,2019-01-01,23.37858,73.48132,142.04098510000014
5688,2018-01-01,23.37858,73.56094,162.09042360000112
5689,2019-01-01,23.37858,73.56094,162.09042360000205
5698,2018-01-01,23.37858,73.64057,79.47308349999993
5699,2019-01-01,23.37858,73.64057,79.47308349999976
5708,2018-01-01,23.37858,73.72019,21.5372371699999
5709,2019-01-01,23.37858,73.72019,21.53723716999989
5718,2018-01-01,23.37858,73.79982,12.910511019999939
5719,2019-01-01,23.37858,73.79982,12.910511019999896
5728,2018-01-01,23.37858,73.87944,4.732599257999982
5729,2019-01-01,23.37858,73.87944,4.732599257999984
5738,2018-01-01,23.37858,73.95907,1.375322222999995
5739,2019-01-01,23.37858,73.95907,1.3753222229999964
5748,2018-01-01,23.29797,68.70381,4.7460298539998895
5749,2019-01-01,23.29797,68.70381,4.746029853999806
5758,2018-01-01,23.29797,68.78344,7.524920939999547
5759,2019-01-01,23.29797,68.78344,7.52492093999929
5768,2018-01-01,23.29797,68.86306,2.4724073409999296
5769,2019-01-01,23.29797,68.86306,2.4724073409999328
5778,2018-01-01,23.29797,68.94269,2.236347437000038
5779,2019-01-01,23.29797,68.94269,2.236347437000041
5788,2018-01-01,23.29797,69.02231,27.85640335000002
5789,2019-01-01,23.29797,69.02231,27.856403349999972
5798,2018-01-01,23.29797,69.10194,13.498325349999494
5799,2019-01-01,23.29797,69.10194,13.498325349999513
5808,2018-01-01,23.29797,69.18156,2.4344327449996905
5809,2019-01-01,23.29797,69.18156,2.4344327449996226
5818,2018-01-01,23.29797,69.26119,2.8530542850000393
5819,2019-01-01,23.29797,69.26119,2.8530542850000025
5828,2018-01-01,23.29797,69.34081,8.164790153999819
5829,2019-01-01,23.29797,69.34081,8.164790153999771
5838,2018-01-01,23.29797,69.42044,12.522596359999891
5839,2019-01-01,23.29797,69.42044,12.52259635999993
5848,2018-01-01,23.29797,69.50006,0.26701980799999975
5849,2019-01-01,23.29797,69.50006,0.26701980799999947
5858,2018-01-01,23.29797,69.57969,2.051666020999952
5859,2019-01-01,23.29797,69.57969,2.051666020999961
5868,2018-01-01,23.29797,69.65931,3.8877656460001973
5869,2019-01-01,23.29797,69.65931,3.8877656460001817
5878,2018-01-01,23.29797,69.73894,36.2885246300004
5879,2019-01-01,23.29797,69.73894,36.2885246300004
5888,2018-01-01,23.29797,69.81856,36.575717929999996
5889,2019-01-01,23.29797,69.81856,36.57571792999999
5898,2018-01-01,23.29797,69.89819,83.72791289999437
5899,2019-01-01,23.29797,69.89819,83.7279128999986
5908,2018-01-01,23.29797,69.97781,98.59583281999913
5909,2019-01-01,23.29797,69.97781,98.59583281999856
5918,2018-01-01,23.29797,70.05744,67.92570495999999
5919,2019-01-01,23.29797,70.05744,67.92570496000003
5928,2018-01-01,23.29797,70.13706,48.63428496999993
5929,2019-01-01,23.29797,70.13706,48.63428496999989
5938,2018-01-01,23.29797,70.21669,94.63526154000004
5939,2019-01-01,23.29797,70.21669,94.63526154000031
5948,2018-01-01,23.29797,70.29631,61.56468963999988
5949,2019-01-01,23.29797,70.29631,61.56468963999981
5958,2018-01-01,23.29797,70.37594,51.03646850999998
5959,2019-01-01,23.29797,70.37594,51.036468509999956
5968,2018-01-01,23.29797,70.45556,177.48255919999988
5969,2019-01-01,23.29797,70.45556,177.48255919999986
5978,2018-01-01,23.29797,70.53519,149.64356989999308
5979,2019-01-01,23.29797,70.53519,149.643569899994
5988,2018-01-01,23.29797,70.61481,63.408878330000114
5989,2019-01-01,23.29797,70.61481,63.408878330000306
5998,2018-01-01,23.29797,70.69444,17.09953690000042
5999,2019-01-01,23.29797,70.69444,17.099536900000363
6008,2018-01-01,23.29797,70.77406,72.4771499600003
6009,2019-01-01,23.29797,70.77406,72.47714996000028
6018,2018-01-01,23.29797,70.85369,6.597361088000236
6019,2019-01-01,23.29797,70.85369,6.597361088000074
6028,2018-01-01,23.29797,70.93331,0.00138932099999992
6029,2019-01-01,23.29797,70.93331,0.0013893209999999516
6038,2018-01-01,23.29797,71.57031,0.4537380930000013
6039,2019-01-01,23.29797,71.57031,0.45373809300000173
6048,2018-01-01,23.29797,71.64994,98.14218902999974
6049,2019-01-01,23.29797,71.64994,98.14218902999963
6058,2018-01-01,23.29797,71.72956,282.36114500000514
6059,2019-01-01,23.29797,71.72956,282.36114500000514
6068,2018-01-01,23.29797,71.80919,528.1238402999987
6069,2019-01-01,23.29797,71.80919,528.1238402999977
6078,2018-01-01,23.29797,71.88882,349.50466920000173
6079,2019-01-01,23.29797,71.88882,349.50466920000207
6088,2018-01-01,23.29797,71.96844,209.35934450001136
6089,2019-01-01,23.29797,71.96844,209.3593445000114
6098,2018-01-01,23.29797,72.04807,193.373062099996
6099,2019-01-01,23.29797,72.04807,193.37306209999366
6108,2018-01-01,23.29797,72.12769,168.86642460000058
6109,2019-01-01,23.29797,72.12769,168.86642460000112
6118,2018-01-01,23.29797,72.20732,184.9281464000037
6119,2019-01-01,23.29797,72.20732,184.92814640000512
6128,2018-01-01,23.29797,72.28694,176.12391659999847
6129,2019-01-01,23.29797,72.28694,176.1239165999985
6138,2018-01-01,23.29797,72.36657,124.07283019999981
6139,2019-01-01,23.29797,72.36657,124.07283019999966
6148,2018-01-01,23.29797,72.44619,149.50988769999984
6149,2019-01-01,23.29797,72.44619,149.5098876999998
6158,2018-01-01,23.29797,72.52582,165.9096222000003
6159,2019-01-01,23.29797,72.52582,165.90962220000057
6168,2018-01-01,23.29797,72.60544,203.82345580000015
6169,2019-01-01,23.29797,72.60544,203.82345580000018
6178,2018-01-01,23.29797,72.68507,167.22666930000233
6179,2019-01-01,23.29797,72.68507,167.2266693000036
6188,2018-01-01,23.29797,72.76469,196.97959899999984
6189,2019-01-01,23.29797,72.76469,196.97959899999978
6198,2018-01-01,23.29797,72.84432,167.49887080000005
6199,2019-01-01,23.29797,72.84432,167.49887080000008
6208,2018-01-01,23.29797,72.92394,235.78800960000027
6209,2019-01-01,23.29797,72.92394,235.78800960000046
6218,2018-01-01,23.29797,73.00357,188.51608280000485
6219,2019-01-01,23.29797,73.00357,188.51608280000357
6228,2018-01-01,23.29797,73.08319,223.10208129999776
6229,2019-01-01,23.29797,73.08319,223.10208129999825
6238,2018-01-01,23.29797,73.16282,151.03945919999958
6239,2019-01-01,23.29797,73.16282,151.03945919999933
6248,2018-01-01,23.29797,73.24244,151.86929319999993
6249,2019-01-01,23.29797,73.24244,151.86929320000021
6258,2018-01-01,23.29797,73.32207,172.30400090000126
6259,2019-01-01,23.29797,73.32207,172.30400090000217
6268,2018-01-01,23.29797,73.40169,50.56132506999953
6269,2019-01-01,23.29797,73.40169,50.561325069999505
6278,2018-01-01,23.29797,73.48132,90.63278961000002
6279,2019-01-01,23.29797,73.48132,90.63278961000002
6288,2018-01-01,23.29797,73.56094,101.8951262999999
6289,2019-01-01,23.29797,73.56094,101.89512629999983
6298,2018-01-01,23.29797,73.64057,85.56127166999852
6299,2019-01-01,23.29797,73.64057,85.56127166999845
6308,2018-01-01,23.29797,73.72019,45.08875656000001
6309,2019-01-01,23.29797,73.72019,45.088756559999986
6318,2018-01-01,23.29797,73.79982,30.632429120000058
6319,2019-01-01,23.29797,73.79982,30.63242912000008
6328,2018-01-01,23.29797,73.87944,10.119402889999932
6329,2019-01-01,23.29797,73.87944,10.119402889999927
6338,2018-01-01,23.29797,73.95907,23.981657029999884
6339,2019-01-01,23.29797,73.95907,23.981657029999806
6348,2018-01-01,23.29797,74.03869,23.30416298000009
6349,2019-01-01,23.29797,74.03869,23.30416298000014
6358,2018-01-01,23.29797,74.11832,4.42806530000001
6359,2019-01-01,23.29797,74.11832,4.428065300000013
6368,2018-01-01,23.21737,68.70381,14.678239820000433
6369,2019-01-01,23.21737,68.70381,14.678239820000673
6378,2018-01-01,23.21737,68.78344,78.01919556000331
6379,2019-01-01,23.21737,68.78344,78.0191955600032
6388,2018-01-01,23.21737,68.86306,7.405749321000177
6389,2019-01-01,23.21737,68.86306,7.405749321000197
6398,2018-01-01,23.21737,68.94269,39.42575835999933
6399,2019-01-01,23.21737,68.94269,39.42575835999921
6408,2018-01-01,23.21737,69.02231,35.385288240000044
6409,2019-01-01,23.21737,69.02231,35.38528824000011
6418,2018-01-01,23.21737,69.10194,14.689241409997512
6419,2019-01-01,23.21737,69.10194,14.689241409998363
6428,2018-01-01,23.21737,69.18156,23.31852913000247
6429,2019-01-01,23.21737,69.18156,23.31852913000092
6438,2018-01-01,23.21737,69.26119,8.02946853600098
6439,2019-01-01,23.21737,69.26119,8.029468536000973
6448,2018-01-01,23.21737,69.34081,36.871551509999954
6449,2019-01-01,23.21737,69.34081,36.87155150999995
6458,2018-01-01,23.21737,69.42044,30.443328860002456
6459,2019-01-01,23.21737,69.42044,30.44332886000182
6468,2018-01-01,23.21737,69.50006,7.774961472000039
6469,2019-01-01,23.21737,69.50006,7.774961472000082
6478,2018-01-01,23.21737,69.57969,61.65220261000321
6479,2019-01-01,23.21737,69.57969,61.65220261000317
6488,2018-01-01,23.21737,69.65931,13.162693980000185
6489,2019-01-01,23.21737,69.65931,13.162693980000292
6498,2018-01-01,23.21737,69.73894,28.583297730000318
6499,2019-01-01,23.21737,69.73894,28.583297730000204
6508,2018-01-01,23.21737,69.81856,33.49515532999992
6509,2019-01-01,23.21737,69.81856,33.495155329999925
6518,2018-01-01,23.21737,69.89819,75.46107483000075
6519,2019-01-01,23.21737,69.89819,75.46107483000101
6528,2018-01-01,23.21737,69.97781,58.32806015000112
6529,2019-01-01,23.21737,69.97781,58.32806015000175
6538,2018-01-01,23.21737,70.05744,63.47157669000009
6539,2019-01-01,23.21737,70.05744,63.471576689999964
6548,2018-01-01,23.21737,70.13706,10.399316790000016
6549,2019-01-01,23.21737,70.13706,10.399316790000004
6558,2018-01-01,23.21737,70.21669,9.988018035999977
6559,2019-01-01,23.21737,70.21669,9.98801803599996
6568,2018-01-01,23.21737,70.29631,10.426057819999974
6569,2019-01-01,23.21737,70.29631,10.426057819999969
6578,2018-01-01,23.21737,70.37594,0.2605984810000019
6579,2019-01-01,23.21737,70.37594,0.260598481000003
6588,2018-01-01,23.21737,70.45556,64.00123595999997
6589,2019-01-01,23.21737,70.45556,64.00123595999993
6598,2018-01-01,23.21737,70.53519,115.58836360000011
6599,2019-01-01,23.21737,70.53519,115.58836360000015
6608,2018-01-01,23.21737,70.61481,15.40282917000004
6609,2019-01-01,23.21737,70.61481,15.402829170000102
6618,2018-01-01,23.21737,70.69444,1.5330886839999767
6619,2019-01-01,23.21737,70.69444,1.5330886839999618
6628,2018-01-01,23.21737,70.77406,0.5026824470000472
6629,2019-01-01,23.21737,70.77406,0.5026824470000734
6638,2018-01-01,23.21737,70.93331,1.1480711699999795
6639,2019-01-01,23.21737,70.93331,1.1480711699999662
6648,2018-01-01,23.21737,71.01294,13.284268380000336
6649,2019-01-01,23.21737,71.01294,13.284268380000448
6658,2018-01-01,23.21737,71.09256,19.64049910999963
6659,2019-01-01,23.21737,71.09256,19.640499109999688
6668,2018-01-01,23.21737,71.17219,19.363903049999998
6669,2019-01-01,23.21737,71.17219,19.363903050000008
6678,2018-01-01,23.21737,71.25181,3.2329046729999953
6679,2019-01-01,23.21737,71.25181,3.2329046729999926
6688,2018-01-01,23.21737,71.33144,11.762691500000056
6689,2019-01-01,23.21737,71.33144,11.762691500000036
6698,2018-01-01,23.21737,71.41106,1.036207318
6699,2019-01-01,23.21737,71.41106,1.0362073180000009
6708,2018-01-01,23.21737,71.64994,16.723867419999998
6709,2019-01-01,23.21737,71.64994,16.72386742
6718,2018-01-01,23.21737,71.72956,148.14363099999886
6719,2019-01-01,23.21737,71.72956,148.14363099999903
6728,2018-01-01,23.21737,71.80919,334.58740230000564
6729,2019-01-01,23.21737,71.80919,334.58740230000564
6738,2018-01-01,23.21737,71.88882,405.10971070000073
6739,2019-01-01,23.21737,71.88882,405.10971070000113
6748,2018-01-01,23.21737,71.96844,296.07482910000107
6749,2019-01-01,23.21737,71.96844,296.0748291000018
6758,2018-01-01,23.21737,72.04807,251.840408299999
6759,2019-01-01,23.21737,72.04807,251.84040829999805
6768,2018-01-01,23.21737,72.12769,174.06138609999746
6769,2019-01-01,23.21737,72.12769,174.06138609999599
6778,2018-01-01,23.21737,72.20732,149.12380980000103
6779,2019-01-01,23.21737,72.20732,149.12380980000103
6788,2018-01-01,23.21737,72.28694,133.73861689999742
6789,2019-01-01,23.21737,72.28694,133.73861689999637
6798,2018-01-01,23.21737,72.36657,157.91125489999922
6799,2019-01-01,23.21737,72.36657,157.91125489999882
6808,2018-01-01,23.21737,72.44619,101.60854339999908
6809,2019-01-01,23.21737,72.44619,101.60854339999888
6818,2018-01-01,23.21737,72.52582,88.0480346700002
6819,2019-01-01,23.21737,72.52582,88.04803467000004
6828,2018-01-01,23.21737,72.60544,75.93082427999987
6829,2019-01-01,23.21737,72.60544,75.93082428
6838,2018-01-01,23.21737,72.68507,76.08190154999919
6839,2019-01-01,23.21737,72.68507,76.0819015499992
6848,2018-01-01,23.21737,72.76469,147.40124509999703
6849,2019-01-01,23.21737,72.76469,147.40124509999706
6858,2018-01-01,23.21737,72.84432,146.44041440000032
6859,2019-01-01,23.21737,72.84432,146.44041440000052
6868,2018-01-01,23.21737,72.92394,168.35754389999954
6869,2019-01-01,23.21737,72.92394,168.35754389999917
6878,2018-01-01,23.21737,73.00357,120.12408449999832
6879,2019-01-01,23.21737,73.00357,120.12408449999718
6888,2018-01-01,23.21737,73.08319,161.72407529999643
6889,2019-01-01,23.21737,73.08319,161.72407529999572
6898,2018-01-01,23.21737,73.16282,127.75489809999998
6899,2019-01-01,23.21737,73.16282,127.75489810000002
6908,2018-01-01,23.21737,73.24244,202.16981509999994
6909,2019-01-01,23.21737,73.24244,202.1698150999999
6918,2018-01-01,23.21737,73.32207,217.15808109999958
6919,2019-01-01,23.21737,73.32207,217.15808109999912
6928,2018-01-01,23.21737,73.40169,73.61096190999996
6929,2019-01-01,23.21737,73.40169,73.6109619099999
6938,2018-01-01,23.21737,73.48132,52.8313598600001
6939,2019-01-01,23.21737,73.48132,52.83135986000009
6948,2018-01-01,23.21737,73.56094,43.319332120000034
6949,2019-01-01,23.21737,73.56094,43.3193321200001
6958,2018-01-01,23.21737,73.64057,82.66992188000059
6959,2019-01-01,23.21737,73.64057,82.669921880001
6968,2018-01-01,23.21737,73.72019,68.27036284999758
6969,2019-01-01,23.21737,73.72019,68.27036284999761
6978,2018-01-01,23.21737,73.79982,92.98397827000024
6979,2019-01-01,23.21737,73.79982,92.98397827000025
6988,2018-01-01,23.21737,73.87944,25.776411060000026
6989,2019-01-01,23.21737,73.87944,25.776411060000054
6998,2018-01-01,23.21737,73.95907,52.51247025000059
6999,2019-01-01,23.21737,73.95907,52.51247025000057
7008,2018-01-01,23.21737,74.03869,43.417083739999995
7009,2019-01-01,23.21737,74.03869,43.41708373999999
7018,2018-01-01,23.21737,74.11832,9.98820877099993
7019,2019-01-01,23.21737,74.11832,9.98820877099992
7028,2018-01-01,23.21737,74.19794,0.8365644219999978
7029,2019-01-01,23.21737,74.19794,0.8365644219999989
7038,2018-01-01,23.21737,74.27757,0.6973196859999996
7039,2019-01-01,23.21737,74.27757,0.6973196859999998
7048,2018-01-01,23.13677,68.70381,1.467637062000001
7049,2019-01-01,23.13677,68.70381,1.467637062000003
7058,2018-01-01,23.13677,68.78344,37.064136510000104
7059,2019-01-01,23.13677,68.78344,37.06413651000021
7068,2018-01-01,23.13677,68.86306,42.50056075999999
7069,2019-01-01,23.13677,68.86306,42.50056075999998
7078,2018-01-01,23.13677,68.94269,41.48492049999928
7079,2019-01-01,23.13677,68.94269,41.484920499999035
7088,2018-01-01,23.13677,69.02231,36.769725799999975
7089,2019-01-01,23.13677,69.02231,36.76972579999989
7098,2018-01-01,23.13677,69.10194,21.722824100000167
7099,2019-01-01,23.13677,69.10194,21.722824100000278
7108,2018-01-01,23.13677,69.18156,14.527813909999072
7109,2019-01-01,23.13677,69.18156,14.527813909998436
7118,2018-01-01,23.13677,69.26119,17.690710070003437
7119,2019-01-01,23.13677,69.26119,17.690710070005498
7128,2018-01-01,23.13677,69.34081,67.62286377000574
7129,2019-01-01,23.13677,69.34081,67.62286377000983
7138,2018-01-01,23.13677,69.42044,11.318293570000154
7139,2019-01-01,23.13677,69.42044,11.31829357000026
7148,2018-01-01,23.13677,69.50006,1.4179655310000256
7149,2019-01-01,23.13677,69.50006,1.4179655310000359
7158,2018-01-01,23.13677,69.57969,25.46324729999974
7159,2019-01-01,23.13677,69.57969,25.46324729999967
7168,2018-01-01,23.13677,69.65931,19.906387330000083
7169,2019-01-01,23.13677,69.65931,19.90638733000011
7178,2018-01-01,23.13677,69.73894,9.980270385999992
7179,2019-01-01,23.13677,69.73894,9.980270385999978
7188,2018-01-01,23.13677,69.81856,4.879277228999898
7189,2019-01-01,23.13677,69.81856,4.879277228999912
7198,2018-01-01,23.13677,69.89819,18.749561309999255
7199,2019-01-01,23.13677,69.89819,18.749561309999482
7208,2018-01-01,23.13677,69.97781,60.53417587000009
7209,2019-01-01,23.13677,69.97781,60.534175870000276
7218,2018-01-01,23.13677,70.05744,23.215412139999685
7219,2019-01-01,23.13677,70.05744,23.21541213999987
7228,2018-01-01,23.13677,70.13706,3.7933926579998953
7229,2019-01-01,23.13677,70.13706,3.793392657999902
7238,2018-01-01,23.13677,70.21669,0.013860892999999973
7239,2019-01-01,23.13677,70.21669,0.013860892999999928
7248,2018-01-01,23.13677,70.45556,0.023078023999998344
7249,2019-01-01,23.13677,70.45556,0.02307802399999776
7258,2018-01-01,23.13677,70.53519,0.2961927650000301
7259,2019-01-01,23.13677,70.53519,0.29619276500005165
7268,2018-01-01,23.13677,70.61481,3.953273773000247
7269,2019-01-01,23.13677,70.61481,3.953273773000289
7278,2018-01-01,23.13677,70.69444,91.76294708000094
7279,2019-01-01,23.13677,70.69444,91.76294708000127
7288,2018-01-01,23.13677,70.77406,135.10682680000878
7289,2019-01-01,23.13677,70.77406,135.1068268000111
7298,2018-01-01,23.13677,70.85369,83.02619170999849
7299,2019-01-01,23.13677,70.85369,83.02619170999807
7308,2018-01-01,23.13677,70.93331,185.74627690000398
7309,2019-01-01,23.13677,70.93331,185.74627690000344
7318,2018-01-01,23.13677,71.01294,187.90988160000236
7319,2019-01-01,23.13677,71.01294,187.90988160000285
7328,2018-01-01,23.13677,71.09256,253.03707890000385
7329,2019-01-01,23.13677,71.09256,253.03707890000462
7338,2018-01-01,23.13677,71.17219,300.4937743999977
7339,2019-01-01,23.13677,71.17219,300.49377439999694
7348,2018-01-01,23.13677,71.25181,216.14129640000033
7349,2019-01-01,23.13677,71.25181,216.14129640000073
7358,2018-01-01,23.13677,71.33144,306.69967650000393
7359,2019-01-01,23.13677,71.33144,306.6996765000024
7368,2018-01-01,23.13677,71.41106,142.5596313000001
7369,2019-01-01,23.13677,71.41106,142.55963130000004
7378,2018-01-01,23.13677,71.49069,186.5725250000001
7379,2019-01-01,23.13677,71.49069,186.57252499999987
7388,2018-01-01,23.13677,71.57031,131.6072997999999
7389,2019-01-01,23.13677,71.57031,131.60729979999994
7398,2018-01-01,23.13677,71.64994,40.830394740000536
7399,2019-01-01,23.13677,71.64994,40.83039474000054
7408,2018-01-01,23.13677,71.72956,31.61686515999933
7409,2019-01-01,23.13677,71.72956,31.61686515999902
7418,2018-01-01,23.13677,71.80919,189.52806090000058
7419,2019-01-01,23.13677,71.80919,189.52806090000095
7428,2018-01-01,23.13677,71.88882,316.78890990000275
7429,2019-01-01,23.13677,71.88882,316.7889099000038
7438,2018-01-01,23.13677,71.96844,237.41816709999665
7439,2019-01-01,23.13677,71.96844,237.41816709999608
7448,2018-01-01,23.13677,72.04807,229.67275999999794
7449,2019-01-01,23.13677,72.04807,229.6727599999976
7458,2018-01-01,23.13677,72.12769,184.12144470000152
7459,2019-01-01,23.13677,72.12769,184.12144470000183
7468,2018-01-01,23.13677,72.20732,118.65893549999998
7469,2019-01-01,23.13677,72.20732,118.65893549999998
7478,2018-01-01,23.13677,72.28694,167.4210052000007
7479,2019-01-01,23.13677,72.28694,167.421005200001
7488,2018-01-01,23.13677,72.36657,153.0835570999997
7489,2019-01-01,23.13677,72.36657,153.08355709999944
7498,2018-01-01,23.13677,72.44619,96.10330200000047
7499,2019-01-01,23.13677,72.44619,96.10330200000084
7508,2018-01-01,23.13677,72.52582,43.40061950999988
7509,2019-01-01,23.13677,72.52582,43.400619509999956
7518,2018-01-01,23.13677,72.60544,52.33551024999957
7519,2019-01-01,23.13677,72.60544,52.33551024999954
7528,2018-01-01,23.13677,72.68507,94.22244263000036
7529,2019-01-01,23.13677,72.68507,94.22244263000077
7538,2018-01-01,23.13677,72.76469,112.11779020000117
7539,2019-01-01,23.13677,72.76469,112.1177902000013
7548,2018-01-01,23.13677,72.84432,113.8347015000171
7549,2019-01-01,23.13677,72.84432,113.83470150001715
7558,2018-01-01,23.13677,72.92394,110.97474669999792
7559,2019-01-01,23.13677,72.92394,110.97474669999657
7568,2018-01-01,23.13677,73.00357,75.44220734000017
7569,2019-01-01,23.13677,73.00357,75.4422073400004
7578,2018-01-01,23.13677,73.08319,162.02801510000103
7579,2019-01-01,23.13677,73.08319,162.0280151000018
7588,2018-01-01,23.13677,73.16282,135.45053100000018
7589,2019-01-01,23.13677,73.16282,135.45053100000018
7598,2018-01-01,23.13677,73.24244,124.28651430000055
7599,2019-01-01,23.13677,73.24244,124.28651430000102
7608,2018-01-01,23.13677,73.32207,121.51261900000152
7609,2019-01-01,23.13677,73.32207,121.5126190000025
7618,2018-01-01,23.13677,73.40169,70.08829497999949
7619,2019-01-01,23.13677,73.40169,70.08829497999943
7628,2018-01-01,23.13677,73.48132,57.48247146999979
7629,2019-01-01,23.13677,73.48132,57.48247146999971
7638,2018-01-01,23.13677,73.56094,74.56938934000158
7639,2019-01-01,23.13677,73.56094,74.56938934000189
7648,2018-01-01,23.13677,73.64057,98.03503417999973
7649,2019-01-01,23.13677,73.64057,98.0350341799997
7658,2018-01-01,23.13677,73.72019,66.31797028
7659,2019-01-01,23.13677,73.72019,66.31797028
7668,2018-01-01,23.13677,73.79982,56.02925490999844
7669,2019-01-01,23.13677,73.79982,56.029254909998414
7678,2018-01-01,23.13677,73.87944,36.54721069000017
7679,2019-01-01,23.13677,73.87944,36.54721069000029
7688,2018-01-01,23.13677,73.95907,117.12944790000039
7689,2019-01-01,23.13677,73.95907,117.12944790000054
7698,2018-01-01,23.13677,74.03869,49.925197599999755
7699,2019-01-01,23.13677,74.03869,49.92519759999981
7708,2018-01-01,23.13677,74.11832,12.720047949999932
7709,2019-01-01,23.13677,74.11832,12.720047949999936
7718,2018-01-01,23.13677,74.19794,22.206375119999922
7719,2019-01-01,23.13677,74.19794,22.206375119999905
7728,2018-01-01,23.13677,74.27757,11.488870620000004
7729,2019-01-01,23.13677,74.27757,11.48887062000001
7738,2018-01-01,23.13677,74.35719,0.0077738360000000565
7739,2019-01-01,23.13677,74.35719,0.007773836000000085
7748,2018-01-01,23.05617,68.78344,2.7512454990000035
7749,2019-01-01,23.05617,68.78344,2.751245498999997
7758,2018-01-01,23.05617,68.86306,66.53700256000027
7759,2019-01-01,23.05617,68.86306,66.53700256000027
7768,2018-01-01,23.05617,68.94269,46.20794296000013
7769,2019-01-01,23.05617,68.94269,46.207942960000224
7778,2018-01-01,23.05617,69.02231,12.451561930000466
7779,2019-01-01,23.05617,69.02231,12.451561930000677
7788,2018-01-01,23.05617,69.10194,9.523165702999261
7789,2019-01-01,23.05617,69.10194,9.523165702999467
7798,2018-01-01,23.05617,69.18156,3.290946722000174
7799,2019-01-01,23.05617,69.18156,3.2909467220002866
7808,2018-01-01,23.05617,69.26119,10.940105439999622
7809,2019-01-01,23.05617,69.26119,10.940105439999416
7818,2018-01-01,23.05617,69.34081,29.41167641000004
7819,2019-01-01,23.05617,69.34081,29.411676410000098
7828,2018-01-01,23.05617,69.42044,10.957292560000116
7829,2019-01-01,23.05617,69.42044,10.957292560000226
7838,2018-01-01,23.05617,69.50006,3.8013992309999978
7839,2019-01-01,23.05617,69.50006,3.8013992309999947
7848,2018-01-01,23.05617,69.57969,19.314508439999855
7849,2019-01-01,23.05617,69.57969,19.314508439999745
7858,2018-01-01,23.05617,69.65931,8.379278183001286
